,BugID,CommitDate,Summary
346,ARROW-12640,Collect,[C++] Fix errors from VS 2019 in cpp/src/parquet/types.h
347,ARROW-12644,Collect,[C++][Dataset] Support reading date/time-partitioned datasets accounting for URL encoding (Spark)
348,ARROW-1265,Collect,[Plasma] Plasma store memory leak warnings in Python test suite
349,ARROW-12663,Collect,[C++] segfault when arrow header is compiled with nvcc 11.2
350,ARROW-12668,Collect,[C++][Dataset] CountRows occasionally segfaulting
351,ARROW-1267,Collect,[Java] Handle zero length case in BitVector.splitAndTransfer
352,ARROW-12670,Collect,[C++] extract_regex gives bizarre behavior after nulls or non-matches
353,ARROW-12672,Collect,"[C++] Segfault casting result of ""fill_null()"" (not bitmap but unknown null_count)"
354,ARROW-12679,Collect,[Java] JDBC adapter does not preserve SQL-nullability
355,ARROW-12684,Collect,[Go][Flight] Fix nil dereference in error case
356,ARROW-12746,Collect,[Go][Flight] Client Auth handler overwrites outgoing metadata
357,ARROW-1276,Collect,Cannot serializer empty DataFrame to parquet
358,ARROW-12762,Collect,[Python] ListType doesn t preserve field name after pickle and unpickle
359,ARROW-12769,Collect,[Python] Negative out of range slices yield invalid arrays
360,ARROW-12771,Collect,[C++] Arrow compute hash_count skips following chunked arrays in streaming execution 
361,ARROW-12774,Collect,[C++][Compute] replace_substring_regex() creates invalid arrays => crash
362,ARROW-12776,Collect,[Archery][Integration] Fix decimal case generation in write_js_test_json
363,ARROW-12779,Collect,[Python][FlightRPC] Flight server segfaults with certain data
364,ARROW-12790,Collect,[Python] Cannot read from HDFS with blanks in path names
365,ARROW-12798,Collect,[JS] Use == null Comparison
366,ARROW-12799,Collect,[JS] Use Nullish Coalescing Operator (??) For Defaults
367,ARROW-12804,Collect,[C++] Array methods IsNull and IsValid is confused for NullType
368,ARROW-12807,Collect,[C++] Fix merge conflicts with Future refactor/async IPC
369,ARROW-1283,Collect,[Java] VectorSchemaRoot should be able to be closed() more than once
370,ARROW-12837,Collect,[C++] Array::ToString() segfaults with null buffer.
371,ARROW-12838,Collect,[Java][Gandiva] Fix JNI CI test for Gandiva
372,ARROW-12842,Collect,[Java][FlightRPC] Error metadata from FlightStatusException is not propagated to client
373,ARROW-1285,Collect,PYTHON: NotImplemented exception creates empty parquet file
374,ARROW-12857,Collect,[C++] hash_aggregate_test not building on master
375,ARROW-12864,Collect,[C++] Remove needless out argument from arrow::internal::InvertBitmap
376,ARROW-1287,Collect,"[Python] Emulate ""whence"" argument of seek in NativeFile"
377,ARROW-12882,Collect,[C++][Gandiva] Fix behavior of convevrt_replace function for empty replacement char
378,ARROW-1290,Collect,[C++] Use array capacity doubling in arrow::BufferBuilder
379,ARROW-12906,Collect,[Python] `fill_null` called with a null value seg faults on non fixed-sized types.
380,ARROW-12907,Collect,[Java] Memory leak possible when exception reading from channel happens
381,ARROW-1291,Collect,[Python] pa.RecordBatch.from_pandas doesn t accept DataFrame with numeric column names
382,ARROW-12911,Collect,[Python] Export scalar aggregate options to pc.sum (sum of zero rows gives null; should give 0)
383,ARROW-12917,Collect,[C++][R][pyarrow] Failure importing some decimal types using the C data interface
384,ARROW-12918,Collect,[C++] Build errors with Visual Studio 16.10.31321.278
385,ARROW-12919,Collect,[Developer Tools] Crossbow comment bot failing to react to comments
386,ARROW-12935,Collect,[C++][CI] Compiler error on some clang versions
387,ARROW-12941,Collect,[C++] csv reader skip_row does not properly update num_rows_seen
388,ARROW-12942,Collect,[C++][Compute] The result of Arrow compute hash_min_max is incorrect if there are new groups in the subsequent chunks
389,ARROW-12956,Collect,[C++] Fix crash on Parquet file (OSS-Fuzz)
390,ARROW-1296,Collect,[Java] templates/FixValueVectors reset() method doesn t set allocationSizeInBytes correctly
391,ARROW-12969,Collect,[C++] match_substring doesn t match empty needle to empty haystack
392,ARROW-12983,Collect,[C++][Python] Converter::Extend gets stuck in infinite loop causing OOM if values don t fit in single chunk
393,ARROW-12993,Collect,[Python] Address boundary error with invalid Feather file and stackprinter
394,ARROW-12995,Collect,[C++] CSV reader should validate options
395,ARROW-1300,Collect,[JAVA] Fix ListVector Tests
396,ARROW-13003,Collect,[C++] unaligned access in compute/exec/ cc files
397,ARROW-13008,Collect,[C++] Deprecation warning when compiling minimal example
398,ARROW-13010,Collect,[C++][Compute] Support outputting to slices from kleene kernels
399,ARROW-13018,Collect,[C++][Docs] Use consistent terminology for nulls (min_count) in scalar aggregate kernels
400,ARROW-13039,Collect,[R] Fix error message handling
401,ARROW-13041,Collect,[C++] Unary kernels can leave uninitialized data under null entries
402,ARROW-13048,Collect,[C++] S3FileSystem fails moving filepaths containing = or +
403,ARROW-1306,Collect,[Python] Encoding? issue with error reporting for parquet.read_table
404,ARROW-13073,Collect,[Developer] archery benchmark list: unexpected keyword  benchmark_filter 
405,ARROW-1309,Collect,[Python] Error inferring List type in Array.from_pandas when inner values are all None
406,ARROW-13090,Collect,[Python] Test failure with ffspec 2021.6.0
407,ARROW-1310,Collect,[JAVA] Revert ARROW-886
408,ARROW-13104,Collect,[C++] ByteStreamSplit implementation uses invalid pointer cast
409,ARROW-13128,Collect,[C#] TimestampArray conversion logic for nano and micro is wrong
410,ARROW-13129,Collect,[C#] Fix TableFromRecordBatches 
411,ARROW-13135,Collect,[C++] Fix Status propagation in END_PARQUET_CATCH_EXCEPTIONS
412,ARROW-13139,Collect,[C++] ReadaheadGenerator cannot be safely copied/moved
413,ARROW-13148,Collect,[Dev][Archery] Crossbow build submission fails
414,ARROW-13151,Collect,[Python] Unable to read single child field of struct column from Parquet
415,ARROW-13153,Collect,[C++] `parquet_dataset` loses ordering of files in `_metadata`
416,ARROW-13154,Collect,[C++] Unions can not have 126 and 127 as type_codes
417,ARROW-13168,Collect,[C++] Timezone database configuration and access
418,ARROW-13169,Collect,[R] [C++] sorted partition keys can cause issues
419,ARROW-13173,Collect,[C++] TestAsyncUtil.ReadaheadFailed asserts occasionally 
420,ARROW-13187,Collect,[c++][python] Possibly memory not deallocated when reading in CSV
421,ARROW-13203,Collect,[R] Fix optional component checks causing failures
422,ARROW-13217,Collect,[C++][Gandiva] Correct convert_replace function for invalid chars on string beginning
423,ARROW-13223,Collect,[C++][CI] Fix thread sanitizer failures
424,ARROW-13225,Collect,[Go][Flight] Implement Custom Middleware Interface and Enable Integration Tests
425,ARROW-13243,Collect,[R] altrep function call in R 3.5
426,ARROW-13246,Collect,[C++] CSV skip_rows_after_names can discard data prematurally
427,ARROW-13253,Collect,[C++][FlightRPC] Segfault when sending record batch >2GB
428,ARROW-13266,Collect,[JS] Improve benchmark names & add suite name to json
429,ARROW-1327,Collect,[Python] Failing to release GIL in MemoryMappedFile._open causes deadlock
430,ARROW-1328,Collect,[Python] pyarrow.Table.from_pandas option timestamps_to_ms changes column values
431,ARROW-13281,Collect,[C++][Gandiva] Error on timestampDiffMonth function behavior for negative diff values
432,ARROW-13290,Collect,Compilation fails on clang-12 and gcc-11 due to missing include
433,ARROW-13315,Collect,[R] Wrap r_task_group includes with ARROW_R_WITH_ARROW checking
434,ARROW-13321,Collect,[C++][Python] MakeArrayFromScalar doesn t work for FixedSizeBinaryType
435,ARROW-13332,Collect,[C++] TSAN failure in TestAsyncUtil.ReadaheadFailed
436,ARROW-13341,Collect,[C++] Segfault in arrow-compute-plan-test ExecPlanExecution.SourceScalarAggSink
437,ARROW-1335,Collect,[C++] PrimitiveArray::raw_values has inconsistent semantics re: offsets compared with subclasses
438,ARROW-13352,Collect,[C++] Valgrind failure in case_when kernel
439,ARROW-1338,Collect,"[Python] Investigate non-deterministic core dump on Python 2.7, Travis CI builds"
440,ARROW-13381,Collect,[C++] ArrayFromJSON doesn t work for float value dictionary type
441,ARROW-13382,Collect,[C++] Aggregation over scalars fails autobrew R job
442,ARROW-13391,Collect,[C++] CSV streaming reader does not include same error information as table reader
443,ARROW-1340,Collect,[Java] NullableMapVector field doesn t maintain metadata
444,ARROW-13412,Collect,"[C++] and_kleene, or_kleene return null on Scalar and multi-chunk ChunkedArray"
445,ARROW-13417,Collect,[C++] The merged generator can sometimes pull from source sync-reentrant
446,ARROW-13419,Collect,[JS] Fix perf tests
447,ARROW-1342,Collect,[Python] Support strided array of lists
448,ARROW-13425,Collect,[Dev][Archery] Archery import pandas which imports pyarrow
449,ARROW-13429,Collect,[C++][Gandiva] Gandiva crashes when compiling If-else expression with binary type
450,ARROW-1343,Collect,[Format/Java/C++] Ensuring encapsulated stream / IPC message sizes are always a multiple of 8
451,ARROW-13430,Collect,[Integration][Go] Various errors in the integration tests
452,ARROW-13436,Collect,[Python][Doc] Clarify what should be expected if read_table is passed an empty list of columns
453,ARROW-13437,Collect,[C++] Slice of FixedSizeList fails ValidateFull
454,ARROW-13440,Collect,"[C++] UBSAN error ""applying non-zero offset to null pointer"""
455,ARROW-13441,Collect,[CSV] Streaming reader conversion should skip empty blocks
456,ARROW-13443,Collect,[C++] Fix the incorrect mapping from flatbuf::MetadataVersion to arrow::ipc::MetadataVersion
457,ARROW-1345,Collect,"[Python] Conversion from nested NumPy arrays fails on integers other than int64, float32"
458,ARROW-13469,Collect,[C++] Suppress -Wmissing-field-initializers in DayMilliseconds arrow/type.h
459,ARROW-1347,Collect,[JAVA] List null type should use consistent name for inner field
460,ARROW-13474,Collect,[C++][Python] PyArrow crash when filter/take empty Extension array
461,ARROW-13493,Collect,[C++] Anonymous structs in an anonymous union are a GNU extension
462,ARROW-13495,Collect,[C++] UBSAN error in BitUtil when writing dataset
463,ARROW-13504,Collect,[Python] It is impossible to skip s3 or hdfs tests with pytest markers
464,ARROW-13509,Collect,[C++] Take compute function should pass through ChunkedArray type to handle empty input arrays
465,ARROW-13522,Collect,[C++] Regression with compute `utf8_*trim` functions on macOS.
466,ARROW-13524,Collect,[C++] Fix description for ApplicationVersion::VersionEq
467,ARROW-13529,Collect,Too many releases in IPC writer when writing slices
468,ARROW-1357,Collect,[Python] Data corruption in reading multi-file parquet dataset
469,ARROW-13580,Collect,[C++] quoted_strings_can_be_null only applied to string columns
470,ARROW-13597,Collect,[C++] [R] ExecNode factory named source not present in registry
471,ARROW-13600,Collect,[C++] Maybe uninitialized warnings
472,ARROW-13602,Collect,[C++] Tests dereferencing type-punned pointer compiler warnings
473,ARROW-13605,Collect,[C++] Data race in GroupByNode found by ThreadSanitizer
474,ARROW-13608,Collect,[R] symbol initialization appears to be depending on undefined behavior
475,ARROW-13611,Collect,[C++] Scanning datasets does not enforce back pressure
476,ARROW-13628,Collect,[Format] Add MonthDayNano interval type.
477,ARROW-1363,Collect,[C++] IPC writer sends buffer layout for dictionary rather than indices
478,ARROW-13632,Collect,[Python] Filter mask is always applied to elements at the start of FixedSizeListArray when filtering a slice
479,ARROW-13638,Collect,[C++][R] GroupByNode accesses FunctionOptions after Init/ExecNode_Aggregate keep_alives aren t kept alive
480,ARROW-13639,Collect,[C++] Concatenate with an empty dictionary segfaults (ASan failure in TestFilterKernelWithString/0.FilterDictionary)
481,ARROW-13654,Collect,[C++][Parquet] Appending a FileMetaData object to itselfs explodes memory
482,ARROW-13655,Collect,"[C++][Parquet] Reading large Parquet file can give ""MaxMessageSize reached"" error with Thrift 0.14"
483,ARROW-13662,Collect,[CI] Failing test test_extract_datetime_components with pandas 0.24
484,ARROW-13669,Collect,[C++] Variant emplace methods appear to be missing curly braces.
485,ARROW-13676,Collect,[C++] Coredump writing Arrow table to Parquet file
486,ARROW-13681,Collect,[C++] list_parent_indices only computes for first chunk
487,ARROW-13685,Collect,[C++] Cannot write dataset to S3FileSystem if bucket already exists
488,ARROW-1373,Collect,[Java] Implement get<type>Buffer() methods at the ValueVector interface
489,ARROW-13735,Collect,[Python] Creating a Map array with non-default field names segfaults
490,ARROW-13744,Collect,[CI] c++14 and 17 nightly job fails
491,ARROW-1375,Collect,[C++] Visual Studio 2017 Appveyor builds failing
492,ARROW-13755,Collect,[Python] Allow usage of field_names in partitioning when saving datasets
493,ARROW-13756,Collect,[Python] Error in pandas conversion for datetimetz column index
494,ARROW-13761,Collect,[R] arrow::filter() crashes (aborts R session)
495,ARROW-13780,Collect,[Gandiva][UDF] Fix bug in udf space/rpad/lpad
496,ARROW-13784,Collect,[Python] Table.from_arrays should raise an error when array is empty but names is not
497,ARROW-13792,Collect,[Java] The toString representation is incorrect for unsigned integer vectors
498,ARROW-1380,Collect,"[C++] Fix ""still reachable"" valgrind warnings when PLASMA_VALGRIND=1"
499,ARROW-13812,Collect,[C++] Valgrind failure in Grouper.BooleanKey (uninitialized values)
500,ARROW-13819,Collect,"[C++] Build fails with "" subseconds  may be used uninitialized in this function"""
501,ARROW-13846,Collect,[C++] Fix crashes on invalid IPC file (OSS-Fuzz)
502,ARROW-13850,Collect,[C++] Fix crashes on invalid Parquet file (OSS-Fuzz)
503,ARROW-13872,Collect,[Java] ExtensionTypeVector does not work with RangeEqualsVisitor
504,ARROW-13876,Collect,[C++] Uniform null handling in compute functions
505,ARROW-13877,Collect,[C++] Added support for fixed sized list to compute functions that process lists
506,ARROW-13878,Collect,[C++] Add fixed_size_binary support to compute functions
507,ARROW-13879,Collect,[C++] Mixed support for binary types in regex functions
508,ARROW-13882,Collect,[C++] Add compute function min_max support for more types
509,ARROW-13884,Collect,Arrow 5.0.0 cannot compile with Typescript 4.2.2
510,ARROW-13896,Collect,[Python] Print of timestamp with timezone errors
511,ARROW-13913,Collect,[C++] segfault if compute function index called with no options supplied
512,ARROW-13916,Collect,[C++] Implement strftime on date32/64 types
